SEX,DESIGNATION,AGE,SALARY,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,nb_months,yearsMonths,UNIT_Finance,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,nb_months_log,yearsMonths_log,PAST EXP grouped,LEAVES REMAINING Z,LEAVES USED Z,DESIGNATION M
1,0,3.1354942159291497,10.722826758333833,30,0,4,0.0,31,2.5833333333333335,0,0,1,0,0,0,3.4339872044851463,0.949080554697146,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.754108456920264,29,1,2,0.0,33,2.75,0,0,0,0,1,0,3.4965075614664802,1.0116009116784799,0,-1.3978696162155004,1.3978696162155004,0
0,2,3.4011973816621555,11.448013540793085,25,5,4,4.0,13,1.0833333333333333,0,0,0,0,0,1,2.5649493574615367,0.08004270767353636,2,-0.5327112571451391,0.5327112571451391,2
1,0,3.1354942159291497,10.606857304116247,16,14,4,1.0,15,1.25,0,1,0,0,0,0,2.70805020110221,0.22314355131420976,1,1.4138950507631736,-1.4138950507631736,0
0,1,3.332204510175204,11.145088456325304,23,7,3,3.0,14,1.1666666666666667,0,0,0,1,0,0,2.6390573296152584,0.15415067982725836,1,-0.10013207760995856,0.10013207760995856,1
0,0,3.044522437723423,10.677223445528032,28,2,3,0.0,36,3.0,0,0,0,0,0,1,3.58351893845611,1.0986122886681098,0,-1.18158002644791,1.18158002644791,0
1,0,3.091042453358316,10.70528732392309,15,15,4,0.0,32,2.6666666666666665,0,0,1,0,0,0,3.4657359027997265,0.9808292530117262,0,1.6301846405307638,-1.6301846405307638,0
0,0,3.091042453358316,10.729262592657507,29,1,2,0.0,13,1.0833333333333333,0,0,0,0,1,0,2.5649493574615367,0.08004270767353636,0,-1.3978696162155004,1.3978696162155004,0
0,1,3.258096538021482,11.075040465605953,26,4,5,0.0,13,1.0833333333333333,0,0,0,0,1,0,2.5649493574615367,0.08004270767353636,0,-0.7490008469127294,0.7490008469127294,1
1,0,3.1780538303479458,10.803303314316404,19,11,2,1.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,1,0.7650262814604026,-0.7650262814604026,0
1,0,3.044522437723423,10.60735209643727,22,8,5,0.0,29,2.4166666666666665,0,0,1,0,0,0,3.367295829986474,0.8823891801984737,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.091042453358316,10.796591537434947,15,15,4,0.0,24,2.0,0,1,0,0,0,0,3.1780538303479458,0.6931471805599453,0,1.6301846405307638,-1.6301846405307638,0
1,1,3.295836866004329,11.015789048327752,18,12,2,0.0,23,1.9166666666666665,0,0,0,0,0,1,3.1354942159291497,0.6505875661411493,0,0.9813158712279929,-0.9813158712279929,1
0,1,3.258096538021482,11.11533923681075,15,15,2,0.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,0,1.6301846405307638,-1.6301846405307638,1
1,4,3.4011973816621555,12.190232855810759,20,10,2,4.0,34,2.8333333333333335,0,1,0,0,0,0,3.5263605246161616,1.0414538748281612,2,0.5487366916928124,-0.5487366916928124,3
0,2,3.332204510175204,11.37023223055332,16,14,5,1.0,51,4.25,0,0,0,0,1,0,3.9318256327243257,1.4469189829363254,1,1.4138950507631736,-1.4138950507631736,2
1,2,3.332204510175204,11.164317892109255,25,5,5,2.0,44,3.6666666666666665,0,0,0,1,0,0,3.784189633918261,1.2992829841302609,1,-0.5327112571451391,0.5327112571451391,2
1,0,3.044522437723423,10.713261545027793,28,2,3,0.0,35,2.9166666666666665,0,0,0,0,1,0,3.5553480614894135,1.0704414117014134,0,-1.18158002644791,1.18158002644791,0
1,0,3.1780538303479458,10.749012413516956,15,15,3,1.0,22,1.8333333333333335,1,0,0,0,0,0,3.091042453358316,0.6061358035703156,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.2188758248682006,10.81508729892216,21,9,5,3.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,1,0.33244710192522203,-0.33244710192522203,0
1,0,3.1780538303479458,10.749162668413938,19,11,5,0.0,32,2.6666666666666665,0,0,1,0,0,0,3.4657359027997265,0.9808292530117262,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.091042453358316,10.717701261075517,15,15,3,0.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,0,1.6301846405307638,-1.6301846405307638,0
0,0,3.1780538303479458,10.704950876579533,18,12,2,2.0,13,1.0833333333333333,1,0,0,0,0,0,2.5649493574615367,0.08004270767353636,1,0.9813158712279929,-0.9813158712279929,0
1,1,3.258096538021482,11.1110738204319,17,13,4,1.0,29,2.4166666666666665,0,1,0,0,0,0,3.367295829986474,0.8823891801984737,1,1.1976054609955833,-1.1976054609955833,1
1,0,3.1354942159291497,10.715039797474695,30,0,2,0.0,31,2.5833333333333335,0,0,1,0,0,0,3.4339872044851463,0.949080554697146,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.708466763259016,26,4,4,1.0,26,2.1666666666666665,0,0,1,0,0,0,3.258096538021482,0.7731898882334817,1,-0.7490008469127294,0.7490008469127294,0
1,1,3.332204510175204,10.865210435808118,26,4,4,3.0,18,1.5,0,0,0,0,1,0,2.8903717578961645,0.4054651081081644,1,-0.7490008469127294,0.7490008469127294,1
1,1,3.332204510175204,10.929349920839574,25,5,4,0.0,42,3.5,0,0,0,0,0,1,3.7376696182833684,1.252762968495368,0,-0.5327112571451391,0.5327112571451391,1
1,1,3.258096538021482,11.10737535324936,30,0,5,2.0,28,2.3333333333333335,1,0,0,0,0,0,3.332204510175204,0.8472978603872037,1,-1.6141592059830907,1.6141592059830907,1
1,0,3.1354942159291497,10.81637249127545,21,9,2,0.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,0,0.33244710192522203,-0.33244710192522203,0
0,4,3.4011973816621555,11.945486798740093,26,4,3,4.0,46,3.8333333333333335,0,0,1,0,0,0,3.828641396489095,1.3437347467010947,2,-0.7490008469127294,0.7490008469127294,3
0,0,3.2188758248682006,10.61974072181055,30,0,2,2.0,27,2.25,0,0,0,0,1,0,3.295836866004329,0.8109302162163288,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.1780538303479458,10.638376304675711,27,3,2,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.2188758248682006,10.699710139880182,28,2,5,1.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,1,-1.18158002644791,1.18158002644791,0
0,1,3.295836866004329,10.935104972379959,18,12,5,0.0,43,3.5833333333333335,0,0,1,0,0,0,3.7612001156935624,1.2762934659055623,0,0.9813158712279929,-0.9813158712279929,1
0,0,3.1780538303479458,10.77684990635436,15,15,4,2.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,1,1.6301846405307638,-1.6301846405307638,0
0,0,3.091042453358316,10.751563681422393,27,3,4,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.2188758248682006,10.697633249050782,29,1,3,3.0,16,1.3333333333333333,0,0,0,0,0,1,2.772588722239781,0.28768207245178085,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.1354942159291497,10.730181750598527,17,13,2,0.0,23,1.9166666666666665,0,0,0,0,1,0,3.1354942159291497,0.6505875661411493,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.1780538303479458,10.788824109088377,15,15,4,1.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.044522437723423,10.790267081035894,21,9,3,0.0,17,1.4166666666666667,0,1,0,0,0,0,2.833213344056216,0.3483066942682158,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.1354942159291497,10.739955552540295,30,0,5,0.0,22,1.8333333333333335,1,0,0,0,0,0,3.091042453358316,0.6061358035703156,0,-1.6141592059830907,1.6141592059830907,0
0,0,3.2188758248682006,10.608069110721736,28,2,3,1.0,32,2.6666666666666665,0,0,0,0,0,1,3.4657359027997265,0.9808292530117262,1,-1.18158002644791,1.18158002644791,0
0,4,3.4011973816621555,11.986753023669621,19,11,2,4.0,71,5.916666666666667,1,0,0,0,0,0,4.2626798770413155,1.777773227253315,2,0.7650262814604026,-0.7650262814604026,3
0,2,3.4011973816621555,11.315486209444275,17,13,3,4.0,17,1.4166666666666667,0,0,1,0,0,0,2.833213344056216,0.3483066942682158,2,1.1976054609955833,-1.1976054609955833,2
1,0,3.044522437723423,10.643232018472856,18,12,5,0.0,22,1.8333333333333335,0,0,0,0,1,0,3.091042453358316,0.6061358035703156,0,0.9813158712279929,-0.9813158712279929,0
0,4,3.4011973816621555,12.049746267253282,22,8,3,4.0,32,2.6666666666666665,0,1,0,0,0,0,3.4657359027997265,0.9808292530117262,2,0.11615751215763173,-0.11615751215763173,3
0,0,3.091042453358316,10.695642613426124,16,14,2,0.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.091042453358316,10.71681489335218,26,4,2,0.0,25,2.0833333333333335,1,0,0,0,0,0,3.2188758248682006,0.7339691750802005,0,-0.7490008469127294,0.7490008469127294,0
0,2,3.4011973816621555,11.267970770641904,17,13,5,1.0,56,4.666666666666667,0,0,0,0,0,1,4.02535169073515,1.540445040947149,1,1.1976054609955833,-1.1976054609955833,2
1,2,3.367295829986474,11.36845445230732,19,11,3,3.0,59,4.916666666666667,0,0,0,0,1,0,4.07753744390572,1.5926307941177191,1,0.7650262814604026,-0.7650262814604026,2
0,1,3.2188758248682006,10.966869821298364,28,2,3,1.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,1,-1.18158002644791,1.18158002644791,1
1,0,3.091042453358316,10.605520140684046,27,3,2,0.0,27,2.25,0,0,0,1,0,0,3.295836866004329,0.8109302162163288,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.044522437723423,10.81629221512545,17,13,3,0.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,0,1.1976054609955833,-1.1976054609955833,0
0,2,3.4011973816621555,11.231980646171113,15,15,2,4.0,18,1.5,0,0,0,0,0,1,2.8903717578961645,0.4054651081081644,2,1.6301846405307638,-1.6301846405307638,2
1,0,3.1780538303479458,10.608711514321522,22,8,5,1.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.698310970126737,15,15,4,0.0,13,1.0833333333333333,0,0,0,0,1,0,2.5649493574615367,0.08004270767353636,0,1.6301846405307638,-1.6301846405307638,0
1,0,3.044522437723423,10.606956282167944,28,2,3,0.0,13,1.0833333333333333,0,0,0,1,0,0,2.5649493574615367,0.08004270767353636,0,-1.18158002644791,1.18158002644791,0
1,0,3.2188758248682006,10.753809407468072,28,2,5,2.0,28,2.3333333333333335,0,0,0,0,1,0,3.332204510175204,0.8472978603872037,1,-1.18158002644791,1.18158002644791,0
1,0,3.2188758248682006,10.629174524663854,22,8,5,2.0,29,2.4166666666666665,1,0,0,0,0,0,3.367295829986474,0.8823891801984737,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.091042453358316,10.625319366955983,22,8,4,0.0,25,2.0833333333333335,0,0,1,0,0,0,3.2188758248682006,0.7339691750802005,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.2188758248682006,10.790061069622134,15,15,4,1.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,1,1.6301846405307638,-1.6301846405307638,0
0,1,3.2188758248682006,11.018465195290503,21,9,3,3.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,1,0.33244710192522203,-0.33244710192522203,1
1,1,3.332204510175204,11.090598999786652,28,2,4,1.0,29,2.4166666666666665,0,0,1,0,0,0,3.367295829986474,0.8823891801984737,1,-1.18158002644791,1.18158002644791,1
1,0,3.2188758248682006,10.612360433557555,23,7,5,1.0,31,2.5833333333333335,0,1,0,0,0,0,3.4339872044851463,0.949080554697146,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.634652800283595,19,11,5,0.0,20,1.6666666666666665,0,0,1,0,0,0,2.995732273553991,0.5108256237659906,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.1354942159291497,10.802448995888462,25,5,5,0.0,23,1.9166666666666665,0,1,0,0,0,0,3.1354942159291497,0.6505875661411493,0,-0.5327112571451391,0.5327112571451391,0
1,1,3.258096538021482,10.863297438323778,19,11,3,3.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,1,0.7650262814604026,-0.7650262814604026,1
1,3,3.4011973816621555,11.596025034139803,15,15,2,4.0,50,4.166666666666667,1,0,0,0,0,0,3.912023005428146,1.4271163556401458,2,1.6301846405307638,-1.6301846405307638,3
1,0,3.044522437723423,10.773818112033904,21,9,2,0.0,32,2.6666666666666665,0,0,0,0,0,1,3.4657359027997265,0.9808292530117262,0,0.33244710192522203,-0.33244710192522203,0
1,5,3.4011973816621555,12.364673409031044,30,0,2,4.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,2,-1.6141592059830907,1.6141592059830907,3
0,0,3.044522437723423,10.721746404137187,27,3,2,0.0,18,1.5,1,0,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.1780538303479458,10.685583814855978,21,9,5,1.0,23,1.9166666666666665,0,0,0,0,1,0,3.1354942159291497,0.6505875661411493,1,0.33244710192522203,-0.33244710192522203,0
0,0,3.044522437723423,10.681481268506191,24,6,5,0.0,14,1.1666666666666667,0,0,0,1,0,0,2.6390573296152584,0.15415067982725836,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.733370361669143,29,1,5,2.0,16,1.3333333333333333,0,0,0,0,1,0,2.772588722239781,0.28768207245178085,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.091042453358316,10.81851748994286,24,6,2,0.0,26,2.1666666666666665,0,0,0,0,0,1,3.258096538021482,0.7731898882334817,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.091042453358316,10.66494737327816,27,3,4,0.0,28,2.3333333333333335,0,0,1,0,0,0,3.332204510175204,0.8472978603872037,0,-0.9652904366803198,0.9652904366803198,0
1,1,3.295836866004329,11.14661856806214,18,12,4,1.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,1,0.9813158712279929,-0.9813158712279929,1
1,2,3.332204510175204,11.428673912522637,19,11,4,4.0,11,0.9166666666666666,1,0,0,0,0,0,2.3978952727983707,-0.08701137698962981,2,0.7650262814604026,-0.7650262814604026,2
1,0,3.091042453358316,10.725753278416203,25,5,3,0.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,0,-0.5327112571451391,0.5327112571451391,0
1,2,3.367295829986474,11.496013256386295,26,4,4,0.0,47,3.9166666666666665,0,0,0,0,1,0,3.8501476017100584,1.3652409519220583,0,-0.7490008469127294,0.7490008469127294,2
1,0,3.044522437723423,10.811947705295095,20,10,3,0.0,11,0.9166666666666666,0,0,0,1,0,0,2.3978952727983707,-0.08701137698962981,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.2188758248682006,10.705937467986523,26,4,5,2.0,25,2.0833333333333335,1,0,0,0,0,0,3.2188758248682006,0.7339691750802005,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.091042453358316,10.737026911613315,23,7,3,0.0,22,1.8333333333333335,0,0,0,0,0,1,3.091042453358316,0.6061358035703156,0,-0.10013207760995856,0.10013207760995856,0
1,1,3.332204510175204,10.850617819561254,16,14,4,2.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,1,1.4138950507631736,-1.4138950507631736,1
1,0,3.091042453358316,10.708712636501424,27,3,5,0.0,25,2.0833333333333335,0,0,0,0,0,1,3.2188758248682006,0.7339691750802005,0,-0.9652904366803198,0.9652904366803198,0
0,0,3.044522437723423,10.674498144751212,22,8,4,0.0,28,2.3333333333333335,1,0,0,0,0,0,3.332204510175204,0.8472978603872037,0,0.11615751215763173,-0.11615751215763173,0
0,1,3.258096538021482,10.97913822956689,25,5,2,1.0,45,3.75,0,0,0,1,0,0,3.8066624897703196,1.3217558399823195,1,-0.5327112571451391,0.5327112571451391,1
1,0,3.1780538303479458,10.602517396254228,26,4,5,2.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.7490008469127294,0.7490008469127294,0
0,5,3.4011973816621555,12.59325157595102,24,6,5,4.0,77,6.416666666666667,0,0,0,0,0,1,4.343805421853684,1.8588987720656835,2,-0.31642166737754884,0.31642166737754884,3
1,0,3.1780538303479458,10.616927436363836,28,2,3,1.0,19,1.5833333333333335,0,0,0,0,1,0,2.9444389791664403,0.45953232937844024,1,-1.18158002644791,1.18158002644791,0
0,0,3.1780538303479458,10.811362974808937,18,12,5,1.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.1354942159291497,10.773084920418098,17,13,2,0.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.2188758248682006,10.795321643976292,24,6,4,2.0,22,1.8333333333333335,0,0,1,0,0,0,3.091042453358316,0.6061358035703156,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.1354942159291497,10.797348609444098,22,8,2,1.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.1354942159291497,10.727070714875772,16,14,4,0.0,31,2.5833333333333335,0,0,0,0,0,1,3.4339872044851463,0.949080554697146,0,1.4138950507631736,-1.4138950507631736,0
0,1,3.2188758248682006,10.915106645867503,22,8,2,0.0,12,1.0,0,0,0,0,1,0,2.4849066497880004,0.0,0,0.11615751215763173,-0.11615751215763173,1
1,0,3.1780538303479458,10.721989034248775,16,14,2,1.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,1.4138950507631736,-1.4138950507631736,0
1,2,3.4011973816621555,11.286288318151719,24,6,5,4.0,47,3.9166666666666665,0,0,0,1,0,0,3.8501476017100584,1.3652409519220583,2,-0.31642166737754884,0.31642166737754884,2
1,0,3.2188758248682006,10.602094799765434,22,8,4,1.0,34,2.8333333333333335,0,0,0,1,0,0,3.5263605246161616,1.0414538748281612,1,0.11615751215763173,-0.11615751215763173,0
1,2,3.332204510175204,11.471457428476457,23,7,5,2.0,23,1.9166666666666665,0,0,0,0,0,1,3.1354942159291497,0.6505875661411493,1,-0.10013207760995856,0.10013207760995856,2
1,0,3.091042453358316,10.786428304728728,26,4,4,0.0,32,2.6666666666666665,0,1,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-0.7490008469127294,0.7490008469127294,0
1,1,3.332204510175204,10.880176998358516,20,10,3,1.0,36,3.0,1,0,0,0,0,0,3.58351893845611,1.0986122886681098,1,0.5487366916928124,-0.5487366916928124,1
1,0,3.091042453358316,10.618885342030893,29,1,5,0.0,35,2.9166666666666665,0,1,0,0,0,0,3.5553480614894135,1.0704414117014134,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.714262201096881,18,12,2,0.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.2188758248682006,10.669164675100605,19,11,2,1.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,1,0.7650262814604026,-0.7650262814604026,0
1,0,3.1354942159291497,10.72849598180637,26,4,4,1.0,14,1.1666666666666667,0,0,0,0,1,0,2.6390573296152584,0.15415067982725836,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.044522437723423,10.719405310263497,28,2,5,0.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-1.18158002644791,1.18158002644791,0
1,0,3.044522437723423,10.814263103722173,25,5,4,0.0,20,1.6666666666666665,1,0,0,0,0,0,2.995732273553991,0.5108256237659906,0,-0.5327112571451391,0.5327112571451391,0
1,2,3.367295829986474,11.484124675364502,15,15,2,0.0,59,4.916666666666667,1,0,0,0,0,0,4.07753744390572,1.5926307941177191,0,1.6301846405307638,-1.6301846405307638,2
1,0,3.091042453358316,10.742054552499475,21,9,5,0.0,29,2.4166666666666665,0,0,0,1,0,0,3.367295829986474,0.8823891801984737,0,0.33244710192522203,-0.33244710192522203,0
0,1,3.332204510175204,10.946798525419148,26,4,2,0.0,44,3.6666666666666665,0,0,0,1,0,0,3.784189633918261,1.2992829841302609,0,-0.7490008469127294,0.7490008469127294,1
1,0,3.1780538303479458,10.63873590911471,24,6,4,0.0,33,2.75,0,0,0,1,0,0,3.4965075614664802,1.0116009116784799,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1354942159291497,10.798329903604412,15,15,5,1.0,15,1.25,0,0,1,0,0,0,2.70805020110221,0.22314355131420976,1,1.6301846405307638,-1.6301846405307638,0
0,2,3.4011973816621555,11.433048576881198,30,0,5,4.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,2,-1.6141592059830907,1.6141592059830907,2
0,0,3.1780538303479458,10.64497241395799,24,6,2,0.0,34,2.8333333333333335,0,0,0,1,0,0,3.5263605246161616,1.0414538748281612,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.657941475156765,23,7,2,2.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.10013207760995856,0.10013207760995856,0
1,0,3.044522437723423,10.73269417750317,25,5,5,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-0.5327112571451391,0.5327112571451391,0
0,2,3.332204510175204,11.272317799904377,16,14,2,3.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,1,1.4138950507631736,-1.4138950507631736,2
1,1,3.258096538021482,11.11320880284171,22,8,5,3.0,26,2.1666666666666665,0,0,0,0,0,1,3.258096538021482,0.7731898882334817,1,0.11615751215763173,-0.11615751215763173,1
0,0,3.091042453358316,10.703379290526062,30,0,4,0.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,0,-1.6141592059830907,1.6141592059830907,0
1,2,3.4011973816621555,11.189395119623798,21,9,4,4.0,27,2.25,0,0,0,0,0,1,3.295836866004329,0.8109302162163288,2,0.33244710192522203,-0.33244710192522203,2
1,0,3.044522437723423,10.664550357894438,22,8,3,0.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.812834230175852,27,3,4,1.0,18,1.5,1,0,0,0,0,0,2.8903717578961645,0.4054651081081644,1,-0.9652904366803198,0.9652904366803198,0
1,1,3.2188758248682006,10.85059842675017,16,14,4,1.0,26,2.1666666666666665,0,0,0,1,0,0,3.258096538021482,0.7731898882334817,1,1.4138950507631736,-1.4138950507631736,1
1,1,3.2188758248682006,10.833286634435076,15,15,5,0.0,41,3.4166666666666665,0,1,0,0,0,0,3.713572066704308,1.2286654169163074,0,1.6301846405307638,-1.6301846405307638,1
0,1,3.2188758248682006,11.138740976895097,16,14,4,1.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,1,1.4138950507631736,-1.4138950507631736,1
